uniqueID,drugName,condition,rating,date,usefulCount
193405,Cyclobenzaprine,Muscle Spasm,10,7-Jan-13,34
140520,Escitalopram,Anxiety,10,18-Jan-17,13
25898,Ethinyl estradiol / norelgestromin,Birth Control,8,20-May-08,73
26515,Sprintec,Birth Control,10,5-Nov-13,10
71586,Uptravi,Pulmonary Hypertension,6,7-Apr-16,13
126657,Eletriptan,Migraine,10,18-May-14,10
134107,Prednisone,Rheumatoid Arthritis,5,29-Apr-17,8
123828,Skyla,Birth Control,10,23-Jan-17,1
136884,Isotretinoin,Acne,10,8-Aug-17,7
32471,Lisinopril,High Blood Pressure,4,28-May-14,75
75032,Nitrofurantoin,Bladder Infection,5,13-Sep-09,14
171383,Wellbutrin,Depression,9,12-Dec-16,57
18789,Rosula,Rosacea,10,14-Mar-12,12
145619,Qsymia,Obesity,8,14-Jan-16,19
163923,Methyldopa,High Blood Pressure,3,1-Sep-09,24
188502,ParaGard,Birth Control,5,9-Jul-16,4
118413,Fetzima,Depression,10,9-May-16,75
122708,Linaclotide,"Constipation, Chronic",6,26-Jun-15,19
130482,Levonorgestrel,Birth Control,8,29-Nov-12,9
3379,Nitrofurantoin,Bladder Infection,8,13-Feb-16,5
188937,Arimidex,Breast Cance,9,30-Sep-14,101
225533,Bupropion,Depression,9,5-Jan-14,124
92623,Ondansetron,Nausea/Vomiting,9,15-Sep-11,69
196510,Eszopiclone,Insomnia,10,8-Jul-10,30
10803,Mononessa,Birth Control,4,22-May-15,6
29834,Topiramate,Seizure Prevention,7,19-Feb-09,29
107380,Implanon,Birth Control,9,21-Oct-11,0
148200,Norethindrone,Abnormal Uterine Bleeding,3,24-Jan-14,32
397,Medroxyprogesterone,Abnormal Uterine Bleeding,1,30-Jun-15,4
117061,Synvisc-One,Osteoarthritis,1,2-Mar-17,20
42798,Xulane,Birth Control,9,14-Mar-17,6
161682,Remeron,Major Depressive Disorde,8,18-Nov-15,49
170366,Quetiapine,Borderline Personality Disorde,10,22-Feb-16,36
126043,Viibryd,Depression,10,19-Aug-13,80
212590,Pamelor,Migraine Prevention,6,28-Jan-13,57
7744,Xanax,Depression,10,3-Nov-13,193
73784,Ethinyl estradiol / norethindrone,Birth Control,2,18-Jul-12,25
227574,Etonogestrel,Birth Control,2,19-Aug-12,1
20802,Orphenadrine,Muscle Spasm,7,1-Apr-12,32
12695,Etanercept,Rheumatoid Arthritis,3,31-May-15,35
54827,Bupropion / naltrexone,Weight Loss,9,16-Feb-17,30
230865,Milnacipran,ibromyalgia,9,7-Sep-15,38
30138,Klonopin,Bipolar Disorde,10,27-Sep-13,23
151470,Chantix,Smoking Cessation,10,5-Apr-16,34
43861,Acetaminophen / codeine,Osteoarthritis,10,29-Mar-17,5
199520,Penicillin v potassium,Rat-bite Feve,9,31-Mar-08,5
200490,Varenicline,Smoking Cessation,1,11-Apr-12,12
55376,Bupropion / naltrexone,Obesity,10,5-Nov-15,13
107359,Implanon,Birth Control,10,8-Nov-11,0
113326,Bisacodyl,Constipation,5,8-Aug-15,5
216650,Advair Diskus,"COPD, Maintenance",9,15-Dec-16,9
156004,Cialis,Erectile Dysfunction,8,6-Apr-16,38
25718,Ethinyl estradiol / norelgestromin,Birth Control,8,24-Feb-14,29
229124,Tadalafil,Not Listed / Othe,10,23-Nov-11,0
179369,Olanzapine,Bipolar Disorde,1,11-Mar-13,30
228992,Tadalafil,Erectile Dysfunction,10,25-Jul-15,44
30262,Klonopin,Seizure Prevention,10,7-Aug-12,15
56334,Humira,Rheumatoid Arthritis,8,31-Mar-15,41
147206,Alprazolam,Anxiety,10,2-Mar-13,61
172392,Clonazepam,Anxiety,8,4-Nov-16,16
53941,Minoxidil,Alopecia,9,22-Mar-17,18
156605,Dulaglutide,"Diabetes, Type 2",10,4-Mar-17,18
100563,Desogestrel / ethinyl estradiol,Birth Control,9,4-Aug-11,5
207508,Suprep Bowel Prep Kit,Bowel Preparation,10,19-Sep-16,26
130195,Levonorgestrel,Birth Control,9,10-Jun-14,48
130146,Levonorgestrel,Emergency Contraception,8,19-Aug-14,33
2007,Metformin,"Diabetes, Type 2",2,4-Jun-17,7
38334,Phenazopyridine,Dysuria,9,14-Aug-15,15
49123,Ethinyl estradiol / levonorgestrel,Birth Control,4,6-Aug-16,4
229977,Duofilm,Warts,10,14-Sep-16,0
165941,Levonorgestrel,Emergency Contraception,8,26-Feb-17,1
178305,Duloxetine,Pain,1,16-Jan-10,126
165661,Levonorgestrel,Birth Control,1,21-Apr-17,4
172669,Clonazepam,Anxiety,2,13-Jul-15,3
140376,Sprycel,Leukemia,1,15-Oct-17,0
113211,Bisacodyl,Constipation,2,29-Jan-16,8
163087,ella,Emergency Contraception,10,28-Nov-16,7
216749,Rosuvastatin,High Cholesterol,4,26-May-16,62
30240,Klonopin,Panic Disorde,9,18-Dec-12,67
227414,Etonogestrel,Birth Control,10,19-Jun-13,11
43103,Sronyx,Abnormal Uterine Bleeding,3,24-Jun-15,3
82704,Paxil,Anxiety,8,24-Jul-17,25
106348,Implanon,Birth Control,10,17-Nov-16,12
126177,Viibryd,Depression,2,24-May-12,23
190388,Ortho Tri-Cyclen Lo,Birth Control,10,27-Nov-11,1
39162,Contrave,Weight Loss,9,3-May-17,12
200959,Alcaftadine,"Conjunctivitis, Allergic",1,26-Jul-13,32
150524,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,2,9-Sep-16,5
224491,Levothyroxine,Underactive Thyroid,8,20-Jan-15,48
126461,Kineret,Still's Disease,7,5-Mar-10,7
186989,Nature-Throid,Hashimoto's disease,10,22-Sep-16,55
129764,Levonorgestrel,Birth Control,2,20-May-15,11
171089,Quetiapine,Bipolar Disorde,5,11-Mar-09,27
213907,Tioconazole,Vaginal Yeast Infection,6,11-Nov-16,5
115535,Propofol,Anesthesia,5,25-Aug-09,7
154728,Metronidazole,Bacterial Vaginitis,5,8-Jun-17,4
188049,Cholestyramine,Irritable Bowel Syndrome,10,11-Sep-10,76
195598,Aviane,Birth Control,8,30-Nov-14,7
199346,Depo-Provera,Birth Control,9,4-May-15,12
122574,Linaclotide,"Constipation, Chronic",10,27-Aug-16,22
227829,Etonogestrel,Birth Control,10,12-Oct-11,1
166987,Levonorgestrel,Birth Control,9,24-Jun-16,0
25309,Flector Patch,Pain,10,4-Nov-15,24
132762,Prochlorperazine,Nausea/Vomiting,1,14-Mar-17,5
80638,Zovia,Birth Control,8,7-Jun-10,7
50870,Azithromycin,Sinusitis,9,30-May-17,1
17352,Toprol-XL,Mitral Valve Prolapse,8,3-May-11,36
68632,Medroxyprogesterone,Abnormal Uterine Bleeding,1,31-May-17,8
34741,Minocycline,Acne,4,28-May-15,2
232090,Perampanel,Epilepsy,1,29-Mar-17,5
62863,Cozaar,High Blood Pressure,9,14-Jan-13,163
162419,Acetaminophen / dexbrompheniramine / pseudoephedrine,Allergic Rhinitis,10,12-Jun-08,0
174909,AndroGel,"Hypogonadism, Male",10,31-Jan-10,101
100025,Desogestrel / ethinyl estradiol,Birth Control,3,10-May-17,0
123041,Avinza,Pain,9,15-Dec-09,19
140747,Escitalopram,Anxiety,8,22-Jul-16,39
156099,Cialis,9</span> users found this comment helpful.,10,3-May-11,9
132389,Ativan,Anxiety,10,16-Nov-09,24
105981,Atomoxetine,ADHD,4,28-Apr-15,19
107191,Implanon,Birth Control,9,30-Apr-12,0
77080,Lorcaserin,Obesity,10,26-Jan-15,50
18206,Ethinyl estradiol / etonogestrel,Birth Control,8,22-Nov-09,2
57361,Oxymorphone,Pain,10,5-Feb-12,58
64431,Sertraline,Obsessive Compulsive Disorde,5,22-Jun-16,12
110546,Nexplanon,Birth Control,9,22-Dec-15,4
23862,Saphris,Bipolar Disorde,9,29-Jun-14,37
211368,Mirabegron,Overactive Bladde,9,18-Sep-13,104
49991,Gabapentin,Peripheral Neuropathy,7,12-Feb-16,18
22471,Pramoxine,Pain,2,20-Oct-17,0
176789,Alphagan P,"Glaucoma, Open Angle",2,21-Apr-14,5
121277,Venlafaxine,Major Depressive Disorde,10,8-Jul-16,30
227160,Etonogestrel,Birth Control,7,9-Apr-14,10
17034,Phillips' Milk of Magnesia,Constipation,10,19-May-16,25
227453,Etonogestrel,Birth Control,9,28-Apr-13,8
62702,Citalopram,Depression,9,21-Jul-09,4
1509,Eluxadoline,Irritable Bowel Syndrome,9,23-Aug-17,11
177493,Duloxetine,Depression,8,28-Feb-16,21
80181,Benzonatate,Cough,10,1-Dec-13,81
104625,Ethinyl estradiol / levonorgestrel,Birth Control,10,2-May-11,3
101806,Terbinafine,"Onychomycosis, Toenail",5,23-Mar-15,16
203339,Indomethacin,Cluster Headaches,9,12-Jul-15,9
171477,Wellbutrin,Depression,10,4-Oct-15,88
30055,Klonopin,Anxiety,10,7-Aug-15,70
86886,Latuda,Bipolar Disorde,5,18-Mar-17,11
4295,Belviq,Weight Loss,7,26-May-17,43
206328,Mesalamine,Ulcerative Colitis,10,23-Feb-14,13
143879,Etonogestrel,Birth Control,8,31-Aug-16,6
150983,Sulfamethoxazole / trimethoprim,Bacterial Skin Infection,10,2-May-09,40
68056,Plan B,Emergency Contraception,9,14-Jan-16,3
23079,Apremilast,Psoriatic Arthritis,8,1-Jan-16,25
225323,Bupropion,Smoking Cessation,9,16-Apr-15,34
90920,Norco,Back Pain,8,21-Mar-14,32
89598,Celexa,Depression,10,19-Dec-11,43
165170,Phentermine / topiramate,Weight Loss,10,29-Jun-15,64
163112,ella,Emergency Contraception,10,14-Aug-17,9
40284,Savella,ibromyalgia,9,23-Mar-13,114
142359,Levonorgestrel,Birth Control,1,18-Oct-17,3
112793,Bisacodyl,Constipation,8,8-Jul-17,6
64412,Sertraline,Depression,6,23-Aug-16,3
14506,Buprenorphine / naloxone,Opiate Dependence,10,13-Aug-09,12
154003,Vivitrol,Opiate Dependence,10,4-Mar-15,63
219238,Ortho Cyclen,Birth Control,6,17-Oct-13,4
172335,Clonazepam,Panic Disorde,8,3-Jun-17,15
187081,Advair HFA,"Asthma, Maintenance",9,23-Jul-15,2
91416,Anastrozole,Breast Cance,10,26-Feb-14,154
79804,Xarelto,Deep Vein Thrombosis,10,5-Apr-13,117
20412,Metformin / sitagliptin,min / sitagliptin),1,7-Sep-09,44
28468,Lexapro,Anxiety,9,8-Jun-13,54
208883,Belsomra,Insomnia,9,29-Oct-15,31
158891,TriNessa,Birth Control,4,25-Jun-17,1
136295,Prazosin,Post Traumatic Stress Disorde,10,8-Oct-09,54
145757,Qsymia,Obesity,10,27-Sep-14,113
133153,Tri-Sprintec,Birth Control,10,3-Feb-14,25
120712,Dicyclomine,Irritable Bowel Syndrome,9,24-Jul-13,108
66767,Seroquel,Bipolar Disorde,9,11-Aug-13,39
143677,Etonogestrel,Birth Control,1,16-Dec-16,16
136847,Sodium hyaluronate,Osteoarthritis,8,12-Jun-12,33
179881,Adapalene / benzoyl peroxide,Acne,9,6-Apr-15,8
139104,Phentermine,Weight Loss,10,26-Jan-09,30
85903,Ethinyl estradiol / norgestimate,Birth Control,10,20-Sep-12,8
204956,Toradol,Pain,9,3-Dec-15,5
63415,Epiduo,Acne,10,6-Jul-16,8
134426,Prednisone,Bursitis,9,3-Jan-12,41
152492,Ciprofloxacin,Prostatitis,3,4-May-10,17
197618,Suprep Bowel Prep Kit,Bowel Preparation,7,29-Nov-17,1
202285,Benzoyl peroxide / clindamycin,Acne,10,1-Feb-15,14
86994,Latuda,Bipolar Disorde,1,9-Apr-16,6
4802,Belviq,Weight Loss,9,15-Mar-15,152
155314,Metronidazole,Bacterial Vaginitis,8,9-Oct-15,20
218629,Tri-Sprintec,Birth Control,9,14-May-16,13
91928,Lyrica,ibromyalgia,9,17-Oct-15,65
222419,Kyleena,Birth Control,10,11-Sep-17,3
73095,Ethinyl estradiol / norethindrone,Birth Control,7,2-Feb-15,11
205009,Toradol,Postoperative Pain,9,19-Aug-12,27
217483,Clarithromycin,Sinusitis,10,25-Mar-15,22
7211,Aluminum chloride hexahydrate,Hyperhidrosis,10,9-May-11,23
50494,Gabapentin,Peripheral Neuropathy,5,23-Apr-12,191
79538,Plan B One-Step,Emergency Contraception,10,13-Oct-13,18
209533,Levsin SL,Irritable Bowel Syndrome,10,12-Jan-16,44
202094,Benzoyl peroxide / clindamycin,Acne,7,31-Jan-16,9
214939,Human papillomavirus vaccine,Human Papillomavirus Prophylaxis,5,17-Nov-09,10
152601,Lortab,Cough,10,30-Sep-11,29
118961,Zoloft,Depression,9,14-Feb-11,66
219390,Dexmethylphenidate,ADHD,10,27-Mar-14,85
44696,Catapres,Opiate Withdrawal,10,2-Oct-14,154
60188,NuvaRing,Birth Control,10,8-Jun-12,2
95684,Sertraline,Major Depressive Disorde,10,5-Dec-14,116
193291,Cyclobenzaprine,ibromyalgia,9,10-Nov-15,30
185033,Harvoni,Hepatitis C,10,15-Jan-17,33
59232,Lansoprazole,GERD,10,8-Oct-09,16
529,Medroxyprogesterone,Birth Control,4,21-Mar-15,1
200112,Varenicline,Smoking Cessation,10,3-Aug-15,0
150706,Sulfamethoxazole / trimethoprim,Bacterial Skin Infection,5,1-Sep-15,14
85659,Ethinyl estradiol / norgestimate,Birth Control,10,14-May-14,18
52745,Carbidopa / levodopa,Restless Legs Syndrome,10,20-Aug-10,69
193875,Hydrocodone,Not Listed / Othe,9,18-Oct-13,7
93602,Morphine,Chronic Pain,5,11-Jun-15,19
175168,Relistor,"Constipation, Drug Induced",10,26-Dec-10,46
152748,Doxycycline,Chlamydia Infection,1,27-Oct-17,0
124012,Skyla,Birth Control,7,27-Jun-16,1
84706,Ethinyl estradiol / norgestimate,Birth Control,1,8-Jun-16,17
206282,Mesalamine,"Ulcerative Colitis, Active",10,7-Apr-17,12
190442,Ortho Tri-Cyclen Lo,Birth Control,10,9-Nov-10,0
53054,Bevacizumab,me,10,12-Sep-15,3
104856,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,9,13-Mar-10,4
52701,Barium sulfate,Computed Tomography,9,7-Jul-12,43
76499,Azor,High Blood Pressure,9,19-Apr-10,22
50864,Azithromycin,Bronchitis,5,10-Jun-17,4
208039,Suprep Bowel Prep Kit,Bowel Preparation,9,23-Apr-14,17
75034,Nitrofurantoin,Urinary Tract Infection,3,18-Jan-12,39
187296,Azelastine / fluticasone,Allergic Rhinitis,10,11-Jun-14,9
30641,Miconazole,Vaginal Yeast Infection,1,4-Nov-17,3
96242,Sertraline,Depression,9,20-Mar-12,38
22374,Zoster vaccine live,"Herpes Zoster, Prophylaxis",9,6-Jul-14,1
2687,Diltiazem,Supraventricular Tachycardia,9,2-Jan-17,9
87960,Clindamycin,Bacterial Infection,3,22-Jun-16,21
151909,Chantix,Smoking Cessation,10,1-Oct-12,16
124803,Tri-Previfem,Birth Control,3,30-Apr-16,0
115352,Propofol,Anesthesia,1,28-Dec-16,10
13738,Amphetamine / dextroamphetamine,ADHD,8,1-May-08,52
135039,Dapsone,Acne,10,26-Jul-16,12
3869,Bismuth subsalicylate,Indigestion,10,26-Mar-12,11
203435,Indomethacin,"Gout, Acute",10,4-Mar-14,47
32078,Wellbutrin XL,Major Depressive Disorde,10,2-Feb-16,64
119135,Zoloft,Depression,10,9-May-09,381
158263,Ziprasidone,Schizoaffective Disorde,1,3-Jan-11,18
35280,Levofloxacin,Skin or Soft Tissue Infection,10,23-Jan-14,16
211074,Carisoprodol,Nocturnal Leg Cramps,10,4-Aug-09,63
27993,Lexapro,Anxiety,4,15-Apr-16,23
196995,Paroxetine,Generalized Anxiety Disorde,8,19-Apr-16,29
61217,Xyzal,Urticaria,7,16-Jun-10,11
111485,Olopatadine,Allergic Rhinitis,1,22-Sep-09,10
63205,Citric acid / magnesium oxide / sodium picosulfate,Bowel Preparation,1,30-Dec-15,3
136213,Relpax,Migraine,10,23-Apr-10,14
123349,Apri,Birth Control,10,29-Mar-13,5
28930,Lexapro,Anxiety,9,9-Apr-09,12
121782,Venlafaxine,Anxiety,9,23-Dec-13,22
16149,Ethinyl estradiol / norethindrone,Birth Control,1,28-Apr-16,3
91574,Dalfampridine,Multiple Sclerosis,9,1-Apr-12,62
196734,Paroxetine,Anxiety,10,9-Jul-17,5
106619,Implanon,Birth Control,4,8-Nov-15,5
204138,Dilantin,Epilepsy,8,20-Aug-17,2
170800,Quetiapine,Insomnia,10,5-Aug-13,43
133358,Tri-Sprintec,10</span> users found this comment helpful.,4,26-Aug-10,10
200261,Varenicline,Smoking Cessation,10,29-Aug-14,61
172908,Clonazepam,Bipolar Disorde,10,29-Sep-13,66
40785,Leuprolide,Prostate Cance,8,13-Feb-17,23
223378,Cetirizine,Urticaria,9,14-Mar-12,42
76408,Liraglutide,Obesity,10,9-Sep-17,16
20066,Macrobid,Urinary Tract Infection,6,3-Nov-16,7
16153,Ethinyl estradiol / norethindrone,Birth Control,9,25-Apr-16,14
158644,Methylphenidate,Narcolepsy,8,13-Jun-12,7
97625,Nitroglycerin,Anal Fissure and Fistula,9,31-May-17,5
188514,ParaGard,Birth Control,10,4-Jun-16,11
151700,Chantix,Smoking Cessation,10,2-Apr-15,22
148754,Mirena,Birth Control,10,27-Jul-16,4
138001,Ortho Evra,Birth Control,4,26-Oct-15,2
101871,Terbinafine,"Onychomycosis, Toenail",10,18-May-17,7
89678,Celexa,Depression,9,8-Jun-10,28
54076,Ritalin,Narcolepsy,8,5-Jan-12,49
78856,Exubera,"Diabetes, Type 2",10,11-Dec-09,3
202659,Hydroxychloroquine,Rheumatoid Arthritis,3,2-Mar-16,82
231298,Trazodone,Anxiety,9,5-Nov-17,4
132833,Loestrin 24 Fe,Acne,1,6-Feb-17,5
99417,Genvoya,HIV Infection,8,20-Mar-17,5
27207,Enskyce,Birth Control,1,10-Nov-16,2
210631,Mirtazapine,Depression,7,25-May-17,16
139813,Stalevo,Parkinson's Disease,9,20-Feb-09,13
72877,Ethinyl estradiol / norethindrone,Birth Control,1,28-Jul-15,3
73486,Ethinyl estradiol / norethindrone,Birth Control,6,2-Sep-13,11
48261,Amerge,Migraine,10,5-Mar-08,19
176667,Lorazepam,Anxiety,1,31-Oct-09,34
231087,Milnacipran,ibromyalgia,8,27-Aug-09,109
229566,Lurasidone,Schizophrenia,9,8-Mar-15,27
129702,Levonorgestrel,Birth Control,10,14-Jun-15,24
215216,Lubiprostone,"Constipation, Chronic",10,22-Jan-15,69
42015,Simcor,High Cholesterol,8,1-Dec-09,9
135664,Tinidazole,Bacterial Vaginitis,10,16-Mar-17,12
118803,Zoloft,Premenstrual Dysphoric Disorde,7,5-Feb-12,52
148704,Mirena,Birth Control,5,27-Jun-16,3
142562,Levonorgestrel,Birth Control,8,27-Aug-17,12
26533,Sprintec,Birth Control,9,21-Aug-13,9
20920,Avonex Pen,Multiple Sclerosis,10,2-Dec-13,6
76913,Lorcaserin,Weight Loss,10,28-May-15,22
206768,Methadose,Chronic Pain,10,13-Mar-13,110
51119,Azithromycin,Chlamydia Infection,8,16-Jun-16,2
31578,Miconazole,Vaginal Yeast Infection,1,25-Mar-16,8
41072,Acetaminophen / oxycodone,Chronic Pain,8,28-Mar-14,55
208259,Oseltamivir,Influenza,10,29-Apr-16,5
70682,Abacavir / dolutegravir / lamivudine,HIV Infection,10,27-Aug-17,3
1451,Sumatriptan,Migraine,5,4-Aug-10,11
82720,Paxil,Generalized Anxiety Disorde,7,7-May-17,11
20282,Cambia,Migraine,9,10-Apr-17,9
114764,Methotrexate,Psoriasis,8,9-Jun-15,49
212895,Tizanidine,Muscle Spasm,6,17-Sep-16,55
84841,Ethinyl estradiol / norgestimate,Acne,1,4-Apr-16,0
123559,Skyla,Birth Control,8,13-Jun-17,0
88387,Adderall,ADHD,9,14-Dec-11,9
13277,Amphetamine / dextroamphetamine,atigue,5,29-Apr-17,4
127805,Phentermine,Obesity,10,29-Jan-17,15
174837,Exalgo,Chronic Pain,10,4-Jan-14,62
156323,Ropinirole,Restless Legs Syndrome,10,7-Jul-15,71
98290,Nexplanon,2</span> users found this comment helpful.,2,7-May-15,2
157589,Guaifenesin,,9,23-Feb-10,10
130123,Levonorgestrel,Birth Control,10,24-Sep-14,43
197394,Paroxetine,Panic Disorde,6,23-Aug-11,21
201233,Zoloft,Depression,9,5-Mar-16,107
95884,Sertraline,Panic Disorde,9,13-May-14,36
150577,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,1,16-Feb-16,2
144520,Etonogestrel,Birth Control,10,27-Mar-16,5
172485,Clonazepam,Anxiety,9,29-Apr-16,63
186129,Desvenlafaxine,Major Depressive Disorde,10,26-Feb-16,27
34645,Minocycline,Rosacea,10,20-Jul-16,19
134632,Ketorolac,Pain,8,5-Mar-13,8
213219,Nuvigil,Hypersomnia,10,29-Jul-12,17
198815,Depo-Provera,Birth Control,10,3-Jan-17,7
4674,Belviq,Obesity,10,22-Jun-15,42
113958,Tegretol,Epilepsy,10,3-Nov-09,29
186354,Desvenlafaxine,ibromyalgia,4,9-Jan-12,13
209920,VESIcare,Urinary Incontinence,8,26-Feb-11,42
212999,Tizanidine,Muscle Spasm,10,15-Sep-10,81
85641,Ethinyl estradiol / norgestimate,Birth Control,5,25-Jun-14,6
122186,Venlafaxine,Depression,6,8-Jun-09,28
145808,Qsymia,Obesity,9,15-Sep-13,73
36343,Imiquimod,Human Papilloma Virus,8,24-Feb-14,11
4689,Belviq,Obesity,9,14-May-15,19
123877,Skyla,Birth Control,10,23-Oct-16,6
77270,Lorcaserin,Weight Loss,10,20-Oct-13,49
81878,Liraglutide,Obesity,9,27-Nov-16,33
89505,Celexa,Depression,8,31-May-13,44
229690,Lurasidone,Bipolar Disorde,8,12-Jul-13,96
230416,Depo-Provera,Endometriosis,2,7-Nov-13,14
63534,Epiduo,Acne,9,17-Jun-15,6
53084,Plavix,Heart Attack,10,13-Jan-15,37
120955,Venlafaxine,Depression,9,20-Jul-17,5
186274,Desvenlafaxine,Depression,1,5-Dec-12,31
35310,Levofloxacin,Urinary Tract Infection,1,19-Sep-11,55
82943,Paxil,Anxiety,9,22-Nov-15,59
170973,Quetiapine,Insomnia,10,11-Feb-10,38
92789,Vortioxetine,Major Depressive Disorde,8,6-Dec-17,8
194486,Atorvastatin,High Cholesterol,3,7-Mar-17,36
180762,Dienogest / estradiol,Birth Control,1,11-Mar-16,9
171537,Wellbutrin,Depression,2,24-Jan-13,98
105661,Methylprednisolone,"Gout, Acute",9,23-Nov-15,17
113940,Amlodipine,High Blood Pressure,1,23-Sep-16,68
229083,Tadalafil,Erectile Dysfunction,10,14-Aug-15,32
91005,Norco,Pain,8,29-Aug-10,19
64185,Sertraline,Anxiety and Stress,10,9-Mar-17,15
76321,Roflumilast,COPD,9,18-Jul-12,69
205577,Pristiq,Depression,8,17-May-12,21
6226,Minastrin 24 Fe,Birth Control,2,19-Aug-14,20
180280,Diclofenac,Pain,1,14-Nov-16,5
129342,Levonorgestrel,Birth Control,3,11-Sep-15,4
109472,Nexplanon,Birth Control,10,16-Nov-16,0
5892,Opana,Pain,7,21-Aug-08,35
156798,Dulaglutide,"Diabetes, Type 2",10,18-Mar-16,15
5508,Donnatal,Duodenal Ulce,10,30-Oct-16,8
6784,Beyaz,Acne,10,5-Jan-12,23
198973,Depo-Provera,Birth Control,1,31-May-16,11
158976,TriNessa,Birth Control,5,3-Aug-16,5
223809,Depakote ER,Migraine Prevention,8,7-Mar-08,36
209624,Donepezil,Alzheimer's Disease,1,7-May-17,20
41458,Sofosbuvir,Hepatitis C,10,24-Nov-15,8
192610,Drospirenone / ethinyl estradiol,Birth Control,2,27-Jul-12,6
168482,Monistat 7,Vaginal Yeast Infection,1,23-Dec-15,3
8139,Zolpidem,Insomnia,1,11-Jun-17,7
171469,Wellbutrin,Depression,9,31-Oct-15,117
24709,Horizant,Restless Legs Syndrome,10,13-Oct-12,90
162917,Cefdinir,Sinusitis,10,21-Dec-10,24
148779,Mirena,Abnormal Uterine Bleeding,5,14-May-16,2
162210,Brovana,"COPD, Maintenance",10,26-Dec-08,27
125144,Dulcolax,Constipation,10,16-Dec-16,2
172111,Tylenol PM,Insomnia,3,28-Apr-16,23
185570,Saxenda,Obesity,9,29-Dec-16,32
223943,Levonorgestrel,Birth Control,9,8-Dec-16,0
135854,Percocet,Pain,9,16-Oct-09,15
46529,Sulfasalazine,Rheumatoid Arthritis,1,21-Nov-17,1
6923,Aluminum chloride hexahydrate,Hyperhidrosis,9,13-Jul-16,9
114257,Nicotine,Smoking Cessation,10,1-Jan-16,30
154365,Reglan,Migraine,6,9-Oct-10,18
35070,Levofloxacin,Sinusitis,5,19-Jun-17,5
57881,Acetaminophen / hydrocodone,Pain,3,30-Nov-11,10
205048,Toradol,Pain,10,26-Jul-09,12
110511,Nexplanon,Birth Control,5,29-Dec-15,1
3954,Seroquel XR,Major Depressive Disorde,9,23-Oct-16,3
68292,Plan B,Emergency Contraception,9,22-Oct-14,28
174759,Dulera,"Asthma, Maintenance",5,26-Jan-12,27
159740,Mibelas 24 Fe,Birth Control,8,20-Sep-17,0
183709,Cymbalta,Depression,7,5-Oct-09,23
132352,Ativan,Anxiety,9,16-Feb-11,12
140973,Escitalopram,Generalized Anxiety Disorde,6,26-Mar-16,38
118270,Naltrexone,Opiate Dependence,5,4-Jun-15,41
76100,Portia,Birth Control,3,16-Nov-15,3
75897,Temazepam,Insomnia,10,2-Sep-08,124
102361,Clindamycin / tretinoin,Acne,7,9-Mar-15,8
36720,Meperidine,Pain,10,8-Sep-16,12
184514,Hydroxyzine,Anxiety,1,20-Jul-12,38
115461,Propofol,Anesthesia,10,21-May-14,41
50107,Gabapentin,Migraine,10,6-Jun-15,80
108793,Nexplanon,Birth Control,2,3-Oct-17,2
122952,Ethinyl estradiol / norgestrel,Birth Control,1,4-Aug-15,3
222655,Topamax,Migraine Prevention,1,28-Oct-16,35
120498,Dapagliflozin,"Diabetes, Type 2",6,14-Sep-16,26
14253,Myrbetriq,Overactive Bladde,9,28-Feb-14,114
181495,Prozac,Anxiety and Stress,6,8-Aug-14,51
102672,Aripiprazole,Bipolar Disorde,10,24-Sep-15,6
115019,Diazepam,Anxiety,9,14-Oct-15,156
82573,Hysingla ER,Pain,6,1-Mar-17,19
89107,Celexa,Anxiety and Stress,10,20-Jul-17,63
4820,Belviq,Weight Loss,10,24-Feb-15,118
76802,Lorcaserin,Weight Loss,1,15-Mar-16,11
163225,Propafenone,Atrial Fibrillation,9,5-Dec-10,31
151105,OxyContin,Chronic Pain,10,15-Mar-13,56
112524,Lunesta,Insomnia,6,28-Sep-16,23
92509,Ondansetron,Nausea/Vomiting,10,8-Feb-15,40
104598,Ethinyl estradiol / levonorgestrel,Birth Control,8,14-Jun-11,3
58183,Acetaminophen / hydrocodone,Pain,9,29-May-09,20
38581,Liletta,Birth Control,10,10-Apr-17,8
